,count,month,year,time,date,RF.BKA.02_5 min,RF.BKA.02_15 min,RF.BKA.02_30 min,RF.BKA.02_1 hr,FW.BBU.01_Q,FW.BBU.01_WL
348,3,9,2017,09:45:00,06/09/2017,0,0,0,0,2.58,0.08
349,3,9,2017,09:50:00,06/09/2017,0,0,0,0,2.51,0.08
350,3,9,2017,09:55:00,06/09/2017,0,0,0,0,2.51,0.08
351,3,9,2017,10:00:00,06/09/2017,0,0,0,0,2.51,0.08
352,3,9,2017,10:05:00,06/09/2017,0,0,0,0,2.34,0.06
353,3,9,2017,10:10:00,06/09/2017,0,0,0,0,2.34,0.06
354,3,9,2017,10:15:00,06/09/2017,0,0,0,0,0.8,0.06
355,3,9,2017,10:20:00,06/09/2017,0,0,0,0,0.8,0.06
356,3,9,2017,10:25:00,06/09/2017,0,0,0,0,3.72,0.06
357,3,9,2017,10:30:00,06/09/2017,0,0,0,0,4.35,0.06
358,3,9,2017,10:35:00,06/09/2017,0,0,0,0,4.35,0.06
359,3,9,2017,10:40:00,06/09/2017,0,0,0,0,4.17,0.06
360,3,9,2017,10:45:00,06/09/2017,0,0,0,0,4.17,0.06
361,3,9,2017,10:50:00,06/09/2017,0,0,0,0,4.17,0.06
362,3,9,2017,10:55:00,06/09/2017,0,0,0,0,4.17,0.06
363,3,9,2017,11:00:00,06/09/2017,0,0,0,0,4.17,0.06
364,3,9,2017,11:05:00,06/09/2017,0,0,0,0,4.17,0.06
365,3,9,2017,11:10:00,06/09/2017,0,0,0,0,2.12,0.05
366,3,9,2017,11:15:00,06/09/2017,0,0,0,0,2.12,0.05
367,3,9,2017,11:20:00,06/09/2017,0,0,0,0,2.12,0.05
368,3,9,2017,11:25:00,06/09/2017,0,0,0,0,2.12,0.05
369,3,9,2017,11:30:00,06/09/2017,0,0,0,0,3.33,0.05
370,3,9,2017,11:35:00,06/09/2017,0,0,0,0,3.33,0.05
371,3,9,2017,11:40:00,06/09/2017,0,0,0,0,1.95,0.05
372,3,9,2017,11:45:00,06/09/2017,0,0,0,0,1.52,0.05
373,3,9,2017,11:50:00,06/09/2017,0,0,0,0,1.52,0.05
374,3,9,2017,11:55:00,06/09/2017,0,0,0,0,1.52,0.05
375,3,9,2017,12:00:00,06/09/2017,0,0,0,0,1.98,0.05
376,3,9,2017,12:05:00,06/09/2017,0,0,0,0,1.98,0.05
377,3,9,2017,12:10:00,06/09/2017,0,0,0,0,1.98,0.05
378,3,9,2017,12:15:00,06/09/2017,0,0,0,0,1.98,0.05
379,3,9,2017,12:20:00,06/09/2017,0,0,0,0,1.98,0.05
380,3,9,2017,12:25:00,06/09/2017,0,0,0,0,1.98,0.05
381,3,9,2017,12:30:00,06/09/2017,0,0,0,0,3.57,0.04
382,3,9,2017,12:35:00,06/09/2017,0,0,0,0,3.32,0.05
383,3,9,2017,12:40:00,06/09/2017,0,0,0,0,3.32,0.05
384,3,9,2017,12:45:00,06/09/2017,0.5,0.5,0.5,0.5,3.32,0.05
385,3,9,2017,12:50:00,06/09/2017,4,4.5,4.5,4.5,3.32,0.05
386,3,9,2017,12:55:00,06/09/2017,2,6.5,6.5,6.5,3.32,0.05
387,3,9,2017,13:00:00,06/09/2017,1,7,7.5,7.5,1.2,0.1
388,3,9,2017,13:05:00,06/09/2017,0.5,3.5,8,8,1.2,0.1
389,3,9,2017,13:10:00,06/09/2017,0,1.5,8,8,1.34,0.13
390,3,9,2017,13:15:00,06/09/2017,0,0.5,7.5,8,1.34,0.13
391,3,9,2017,13:20:00,06/09/2017,0,0,3.5,8,1.34,0.13
392,3,9,2017,13:25:00,06/09/2017,0.5,0.5,2,8.5,1.34,0.13
393,3,9,2017,13:30:00,06/09/2017,0,0.5,1,8.5,1.34,0.13
394,3,9,2017,13:35:00,06/09/2017,0.5,1,1,9,1.34,0.13
395,3,9,2017,13:40:00,06/09/2017,0,0.5,1,9,0.98,0.17
396,3,9,2017,13:45:00,06/09/2017,0.5,1,1.5,9,0.98,0.17
397,3,9,2017,13:50:00,06/09/2017,0,0.5,1.5,5,0.66,0.19
398,3,9,2017,13:55:00,06/09/2017,0.5,1,1.5,3.5,1.11,0.2
399,3,9,2017,14:00:00,06/09/2017,0,0.5,1.5,2.5,1.11,0.2
400,3,9,2017,14:05:00,06/09/2017,0,0.5,1,2,1.11,0.2
401,3,9,2017,14:10:00,06/09/2017,0,0,1,2,-0.52,0.2
402,3,9,2017,14:15:00,06/09/2017,0,0,0.5,2,1.16,0.2
403,3,9,2017,14:20:00,06/09/2017,0,0,0.5,2,1.05,0.21
404,3,9,2017,14:25:00,06/09/2017,0,0,0,1.5,1.05,0.21
405,3,9,2017,14:30:00,06/09/2017,0,0,0,1.5,1.05,0.21
406,3,9,2017,14:35:00,06/09/2017,0,0,0,1,1.05,0.21
407,3,9,2017,14:40:00,06/09/2017,0,0,0,1,1.05,0.21
408,3,9,2017,14:45:00,06/09/2017,0,0,0,0.5,1.05,0.21
409,3,9,2017,14:50:00,06/09/2017,0,0,0,0.5,2.36,0.21
410,3,9,2017,14:55:00,06/09/2017,0,0,0,0,2.36,0.21
411,3,9,2017,15:00:00,06/09/2017,0,0,0,0,1.17,0.22
412,3,9,2017,15:05:00,06/09/2017,0,0,0,0,1.66,0.22
413,3,9,2017,15:10:00,06/09/2017,0,0,0,0,1.91,0.21
414,3,9,2017,15:15:00,06/09/2017,0,0,0,0,2.66,0.21
415,3,9,2017,15:20:00,06/09/2017,0,0,0,0,2.1,0.21
416,3,9,2017,15:25:00,06/09/2017,0,0,0,0,2.1,0.21
417,3,9,2017,15:30:00,06/09/2017,0,0,0,0,2.1,0.21
418,3,9,2017,15:35:00,06/09/2017,0,0,0,0,2.1,0.21
419,3,9,2017,15:40:00,06/09/2017,0,0,0,0,2.1,0.21
420,3,9,2017,15:45:00,06/09/2017,0,0,0,0,1.75,0.2
421,3,9,2017,15:50:00,06/09/2017,0,0,0,0,2.39,0.2
422,3,9,2017,15:55:00,06/09/2017,0,0,0,0,2.39,0.2
423,3,9,2017,16:00:00,06/09/2017,0,0,0,0,2.39,0.2
424,3,9,2017,16:05:00,06/09/2017,0,0,0,0,2.39,0.2
425,3,9,2017,16:10:00,06/09/2017,0,0,0,0,2.39,0.2
426,3,9,2017,16:15:00,06/09/2017,0,0,0,0,-0.56,0.2
427,3,9,2017,16:20:00,06/09/2017,0,0,0,0,-0.56,0.2
428,3,9,2017,16:25:00,06/09/2017,0,0,0,0,0.45,0.2
429,3,9,2017,16:30:00,06/09/2017,0,0,0,0,-0.67,0.2
430,3,9,2017,16:35:00,06/09/2017,0,0,0,0,-0.78,0.2
431,3,9,2017,16:40:00,06/09/2017,0,0,0,0,-0.48,0.2
432,3,9,2017,16:45:00,06/09/2017,0,0,0,0,-0.48,0.2
433,3,9,2017,16:50:00,06/09/2017,0,0,0,0,-0.48,0.2
434,3,9,2017,16:55:00,06/09/2017,0,0,0,0,-0.48,0.2
435,3,9,2017,17:00:00,06/09/2017,0,0,0,0,-0.48,0.2
436,3,9,2017,17:05:00,06/09/2017,0,0,0,0,0.74,0.19
437,3,9,2017,17:10:00,06/09/2017,0,0,0,0,-1.37,0.19
438,4,9,2017,00:30:00,07/09/2017,0,0,0,0,1.31,0.01
439,4,9,2017,00:35:00,07/09/2017,0,0,0,0,1.31,0.01
440,4,9,2017,00:40:00,07/09/2017,0,0,0,0,1.31,0.01
441,4,9,2017,00:45:00,07/09/2017,0,0,0,0,1.31,0.01
442,4,9,2017,00:50:00,07/09/2017,0,0,0,0,1.59,0.01
443,4,9,2017,00:55:00,07/09/2017,0,0,0,0,1.49,0.01
444,4,9,2017,01:00:00,07/09/2017,0,0,0,0,1.49,0.01
445,4,9,2017,01:05:00,07/09/2017,0,0,0,0,1.49,0.01
446,4,9,2017,01:10:00,07/09/2017,0,0,0,0,1.49,0.01
447,4,9,2017,01:15:00,07/09/2017,0,0,0,0,1.49,0.01
448,4,9,2017,01:20:00,07/09/2017,0,0,0,0,1.49,0.01
449,4,9,2017,01:25:00,07/09/2017,0,0,0,0,1.44,-0.01
450,4,9,2017,01:30:00,07/09/2017,0,0,0,0,1.44,-0.01
451,4,9,2017,01:35:00,07/09/2017,0,0,0,0,1.75,-0.02
452,4,9,2017,01:40:00,07/09/2017,0,0,0,0,1.75,-0.02
453,4,9,2017,01:45:00,07/09/2017,0,0,0,0,1.75,-0.02
454,4,9,2017,01:50:00,07/09/2017,0,0,0,0,1.75,-0.02
455,4,9,2017,01:55:00,07/09/2017,0,0,0,0,3.88,-0.02
456,4,9,2017,02:00:00,07/09/2017,0,0,0,0,3.76,-0.02
457,4,9,2017,02:05:00,07/09/2017,0,0,0,0,3.76,-0.02
458,4,9,2017,02:10:00,07/09/2017,0,0,0,0,3.76,-0.02
459,4,9,2017,02:15:00,07/09/2017,0,0,0,0,1.73,-0.02
460,4,9,2017,02:20:00,07/09/2017,0,0,0,0,1.73,-0.02
461,4,9,2017,02:25:00,07/09/2017,0,0,0,0,1.73,-0.02
462,4,9,2017,02:30:00,07/09/2017,0,0,0,0,1.73,-0.02
463,4,9,2017,02:35:00,07/09/2017,0,0,0,0,1.73,-0.02
464,4,9,2017,02:40:00,07/09/2017,0,0,0,0,1.73,-0.02
465,4,9,2017,02:45:00,07/09/2017,0,0,0,0,2.16,-0.03
466,4,9,2017,02:50:00,07/09/2017,0,0,0,0,0.43,-0.03
467,4,9,2017,02:55:00,07/09/2017,0,0,0,0,1.85,-0.03
468,4,9,2017,03:00:00,07/09/2017,0,0,0,0,1.84,-0.03
469,4,9,2017,03:05:00,07/09/2017,0,0,0,0,0.34,-0.04
470,4,9,2017,03:10:00,07/09/2017,0,0,0,0,1.4,-0.04
471,4,9,2017,03:15:00,07/09/2017,0,0,0,0,2.52,-0.05
472,4,9,2017,03:20:00,07/09/2017,0,0,0,0,3.97,-0.05
473,4,9,2017,03:25:00,07/09/2017,0,0,0,0,2.15,-0.05
474,4,9,2017,03:30:00,07/09/2017,0,0,0,0,1.73,-0.05
475,4,9,2017,03:35:00,07/09/2017,0,0,0,0,-0.6,-0.05
476,4,9,2017,03:40:00,07/09/2017,0,0,0,0,0.66,-0.05
477,4,9,2017,03:45:00,07/09/2017,0,0,0,0,0.66,-0.05
478,4,9,2017,03:50:00,07/09/2017,0,0,0,0,2.5,-0.05
479,4,9,2017,03:55:00,07/09/2017,0,0,0,0,2.62,-0.05
480,4,9,2017,04:00:00,07/09/2017,0,0,0,0,3.79,-0.05
481,4,9,2017,04:05:00,07/09/2017,0,0,0,0,1.41,-0.06
482,4,9,2017,04:10:00,07/09/2017,0,0,0,0,2.7,-0.06
483,4,9,2017,04:15:00,07/09/2017,0,0,0,0,3.76,-0.06
484,4,9,2017,04:20:00,07/09/2017,0,0,0,0,3.76,-0.06
485,4,9,2017,04:25:00,07/09/2017,0,0,0,0,3.76,-0.06
486,4,9,2017,04:30:00,07/09/2017,0,0,0,0,2.79,-0.06
487,4,9,2017,04:35:00,07/09/2017,4.5,4.5,4.5,4.5,2.49,-0.06
488,4,9,2017,04:40:00,07/09/2017,1,5.5,5.5,5.5,1.72,-0.05
489,4,9,2017,04:45:00,07/09/2017,4.5,10,10,10,2.15,-0.05
490,4,9,2017,04:50:00,07/09/2017,4,9.5,14,14,1.85,-0.05
491,4,9,2017,04:55:00,07/09/2017,2.5,11,16.5,16.5,1.85,-0.05
492,4,9,2017,05:00:00,07/09/2017,1,7.5,17.5,17.5,2.15,0.02
493,4,9,2017,05:05:00,07/09/2017,1,4.5,14,18.5,2.15,0.02
494,4,9,2017,05:10:00,07/09/2017,0,2,13,18.5,2.15,0.02
495,4,9,2017,05:15:00,07/09/2017,0.5,1.5,9,19,2.2,0.06
496,4,9,2017,05:20:00,07/09/2017,0.5,1,5.5,19.5,2.2,0.06
497,4,9,2017,05:25:00,07/09/2017,0.5,1.5,3.5,20,1.09,0.09
498,4,9,2017,05:30:00,07/09/2017,0,1,2.5,20,1.09,0.09
499,4,9,2017,05:35:00,07/09/2017,0,0.5,1.5,15.5,1.09,0.09
500,4,9,2017,05:40:00,07/09/2017,0,0,1.5,14.5,3.05,0.12
501,4,9,2017,05:45:00,07/09/2017,0.5,0.5,1.5,10.5,3.05,0.12
502,4,9,2017,05:50:00,07/09/2017,0,0.5,1,6.5,3.05,0.12
503,4,9,2017,05:55:00,07/09/2017,0,0.5,0.5,4,3.05,0.12
504,4,9,2017,06:00:00,07/09/2017,0,0,0.5,3,0.18,0.15
505,4,9,2017,06:05:00,07/09/2017,0,0,0.5,2,0.18,0.15
506,4,9,2017,06:10:00,07/09/2017,0,0,0.5,2,1.17,0.14
507,4,9,2017,06:15:00,07/09/2017,0,0,0,1.5,1.17,0.14
508,4,9,2017,06:20:00,07/09/2017,0.5,0.5,0.5,1.5,1.3,0.16
509,4,9,2017,06:25:00,07/09/2017,0,0.5,0.5,1,1.3,0.16
510,4,9,2017,06:30:00,07/09/2017,0,0.5,0.5,1,1.81,0.17
511,4,9,2017,06:35:00,07/09/2017,0,0,0.5,1,1.81,0.17
512,4,9,2017,06:40:00,07/09/2017,0.5,0.5,1,1.5,-0.18,0.17
513,4,9,2017,06:45:00,07/09/2017,0,0.5,1,1,-0.18,0.17
514,4,9,2017,06:50:00,07/09/2017,0,0.5,0.5,1,1.35,0.17
515,4,9,2017,06:55:00,07/09/2017,0,0,0.5,1,1.35,0.17
516,4,9,2017,07:00:00,07/09/2017,0.5,0.5,1,1.5,1.35,0.17
517,4,9,2017,07:05:00,07/09/2017,0,0.5,1,1.5,2.37,0.19
518,4,9,2017,07:10:00,07/09/2017,0.5,1,1,2,2.19,0.2
519,4,9,2017,07:15:00,07/09/2017,0,0.5,1,2,2.19,0.2
520,4,9,2017,07:20:00,07/09/2017,0.5,1,1.5,2,2.98,0.2
521,4,9,2017,07:25:00,07/09/2017,0,0.5,1.5,2,2.98,0.2
522,4,9,2017,07:30:00,07/09/2017,0.5,1,1.5,2.5,2.17,0.21
523,4,9,2017,07:35:00,07/09/2017,0,0.5,1.5,2.5,2.42,0.22
524,4,9,2017,07:40:00,07/09/2017,0.5,1,1.5,2.5,2.42,0.22
525,4,9,2017,07:45:00,07/09/2017,0,0.5,1.5,2.5,2.42,0.22
526,4,9,2017,07:50:00,07/09/2017,0,0.5,1,2.5,2.55,0.23
527,4,9,2017,07:55:00,07/09/2017,0,0,1,2.5,2.55,0.23
528,4,9,2017,08:00:00,07/09/2017,0.5,0.5,1,2.5,2.55,0.23
529,4,9,2017,08:05:00,07/09/2017,0,0.5,1,2.5,1.46,0.24
530,4,9,2017,08:10:00,07/09/2017,0,0.5,0.5,2,2.19,0.24
531,4,9,2017,08:15:00,07/09/2017,0,0,0.5,2,1.42,0.24
532,4,9,2017,08:20:00,07/09/2017,0,0,0.5,1.5,1.42,0.24
533,4,9,2017,08:25:00,07/09/2017,0,0,0.5,1.5,1.42,0.24
534,4,9,2017,08:30:00,07/09/2017,0,0,0,1,0.46,0.24
535,4,9,2017,08:35:00,07/09/2017,0,0,0,1,0.15,0.24
536,4,9,2017,08:40:00,07/09/2017,0,0,0,0.5,0.69,0.24
537,4,9,2017,08:45:00,07/09/2017,0,0,0,0.5,0.69,0.24
538,4,9,2017,08:50:00,07/09/2017,0,0,0,0.5,1.69,0.25
539,4,9,2017,08:55:00,07/09/2017,0,0,0,0.5,1.69,0.25
540,4,9,2017,09:00:00,07/09/2017,0,0,0,0,2.17,0.26
541,4,9,2017,09:05:00,07/09/2017,0,0,0,0,1.09,0.26
542,4,9,2017,09:10:00,07/09/2017,0,0,0,0,1.32,0.26
543,4,9,2017,09:15:00,07/09/2017,0,0,0,0,1.32,0.26
544,4,9,2017,09:20:00,07/09/2017,0,0,0,0,1.86,0.26
545,4,9,2017,09:25:00,07/09/2017,0,0,0,0,1.86,0.26
546,4,9,2017,09:30:00,07/09/2017,0,0,0,0,0.93,0.26
547,5,9,2017,10:40:00,08/09/2017,0,0,0,0,3.03,-0.11
548,5,9,2017,10:45:00,08/09/2017,0,0,0,0,3.03,-0.11
549,5,9,2017,10:50:00,08/09/2017,0,0,0,0,3.03,-0.11
550,5,9,2017,10:55:00,08/09/2017,0,0,0,0,2.79,-0.1
551,5,9,2017,11:00:00,08/09/2017,0,0,0,0,2.79,-0.1
552,5,9,2017,11:05:00,08/09/2017,0,0,0,0,2.79,-0.1
553,5,9,2017,11:10:00,08/09/2017,0,0,0,0,2.79,-0.1
554,5,9,2017,11:15:00,08/09/2017,0,0,0,0,2.79,-0.1
555,5,9,2017,11:20:00,08/09/2017,0,0,0,0,2.79,-0.1
556,5,9,2017,11:25:00,08/09/2017,0,0,0,0,3.62,-0.1
557,5,9,2017,11:30:00,08/09/2017,0,0,0,0,3.62,-0.1
558,5,9,2017,11:35:00,08/09/2017,0,0,0,0,3.62,-0.1
559,5,9,2017,11:40:00,08/09/2017,0,0,0,0,3.62,-0.1
560,5,9,2017,11:45:00,08/09/2017,0,0,0,0,3.62,-0.1
561,5,9,2017,11:50:00,08/09/2017,0,0,0,0,3.6,-0.09
562,5,9,2017,11:55:00,08/09/2017,0,0,0,0,3.16,-0.09
563,5,9,2017,12:00:00,08/09/2017,0,0,0,0,3.16,-0.09
564,5,9,2017,12:05:00,08/09/2017,0,0,0,0,3.16,-0.09
565,5,9,2017,12:10:00,08/09/2017,0,0,0,0,3.16,-0.09
566,5,9,2017,12:15:00,08/09/2017,0,0,0,0,3.16,-0.09
567,5,9,2017,12:20:00,08/09/2017,0,0,0,0,2.53,-0.09
568,5,9,2017,12:25:00,08/09/2017,0,0,0,0,2.62,-0.09
569,5,9,2017,12:30:00,08/09/2017,0,0,0,0,2.62,-0.09
570,5,9,2017,12:35:00,08/09/2017,0,0,0,0,2.62,-0.09
571,5,9,2017,12:40:00,08/09/2017,0,0,0,0,2.62,-0.09
572,5,9,2017,12:45:00,08/09/2017,0,0,0,0,2.62,-0.09
573,5,9,2017,12:50:00,08/09/2017,0,0,0,0,2.62,-0.09
574,5,9,2017,12:55:00,08/09/2017,0,0,0,0,2.62,-0.09
575,5,9,2017,13:00:00,08/09/2017,0,0,0,0,2.62,-0.09
576,5,9,2017,13:05:00,08/09/2017,0,0,0,0,2.62,-0.09
577,5,9,2017,13:10:00,08/09/2017,0,0,0,0,3.86,-0.09
578,5,9,2017,13:15:00,08/09/2017,0,0,0,0,3.86,-0.09
579,5,9,2017,13:20:00,08/09/2017,0,0,0,0,3.86,-0.09
580,5,9,2017,13:25:00,08/09/2017,0,0,0,0,2.81,-0.08
581,5,9,2017,13:30:00,08/09/2017,0,0,0,0,2.81,-0.08
582,5,9,2017,13:35:00,08/09/2017,0,0,0,0,3.25,-0.08
583,5,9,2017,13:40:00,08/09/2017,0,0,0,0,3.25,-0.08
584,5,9,2017,13:45:00,08/09/2017,0,0,0,0,3.55,-0.08
585,5,9,2017,13:50:00,08/09/2017,0,0,0,0,3.55,-0.08
586,5,9,2017,13:55:00,08/09/2017,0,0,0,0,3.55,-0.08
587,5,9,2017,14:00:00,08/09/2017,0,0,0,0,3.53,-0.08
588,5,9,2017,14:05:00,08/09/2017,0,0,0,0,3.53,-0.08
589,5,9,2017,14:10:00,08/09/2017,0,0,0,0,3.53,-0.08
590,5,9,2017,14:15:00,08/09/2017,0,0,0,0,3.53,-0.08
591,5,9,2017,14:20:00,08/09/2017,0,0,0,0,3.53,-0.08
592,5,9,2017,14:25:00,08/09/2017,0,0,0,0,3.53,-0.08
593,5,9,2017,14:30:00,08/09/2017,0,0,0,0,2.68,-0.06
594,5,9,2017,14:35:00,08/09/2017,0,0,0,0,3.32,-0.07
595,5,9,2017,14:40:00,08/09/2017,0,0,0,0,3.32,-0.07
596,5,9,2017,14:45:00,08/09/2017,1.5,1.5,1.5,1.5,3.36,-0.06
597,5,9,2017,14:50:00,08/09/2017,2,3.5,3.5,3.5,3.36,-0.06
598,5,9,2017,14:55:00,08/09/2017,1.5,5,5,5,3.36,-0.06
599,5,9,2017,15:00:00,08/09/2017,1,4.5,6,6,2.79,-0.05
600,5,9,2017,15:05:00,08/09/2017,0.5,3,6.5,6.5,2.79,-0.05
601,5,9,2017,15:10:00,08/09/2017,4,5.5,10.5,10.5,4.45,-0.03
602,5,9,2017,15:15:00,08/09/2017,2,6.5,11,12.5,4.45,-0.03
603,5,9,2017,15:20:00,08/09/2017,1.5,7.5,10.5,14,4.45,-0.03
604,5,9,2017,15:25:00,08/09/2017,0.5,4,9.5,14.5,4.45,-0.03
605,5,9,2017,15:30:00,08/09/2017,0.5,2.5,9,15,5.01,0.05
606,5,9,2017,15:35:00,08/09/2017,0,1,8.5,15,5.01,0.05
607,5,9,2017,15:40:00,08/09/2017,0.5,1,5,15.5,5.01,0.05
608,5,9,2017,15:45:00,08/09/2017,0,0.5,3,14,5.01,0.05
609,5,9,2017,15:50:00,08/09/2017,0,0.5,1.5,12,5.01,0.05
610,5,9,2017,15:55:00,08/09/2017,0,0,1,10.5,5.01,0.05
611,5,9,2017,16:00:00,08/09/2017,0,0,0.5,9.5,5.01,0.05
612,5,9,2017,16:05:00,08/09/2017,0,0,0.5,9,4.59,0.12
613,5,9,2017,16:10:00,08/09/2017,0,0,0,5,4.59,0.12
614,5,9,2017,16:15:00,08/09/2017,0,0,0,3,4.59,0.12
615,5,9,2017,16:20:00,08/09/2017,0,0,0,1.5,4.59,0.12
616,5,9,2017,16:25:00,08/09/2017,0,0,0,1,4.59,0.12
617,5,9,2017,16:30:00,08/09/2017,0,0,0,0.5,4.89,0.14
618,5,9,2017,16:35:00,08/09/2017,0,0,0,0.5,4.89,0.14
619,5,9,2017,16:40:00,08/09/2017,0,0,0,0,5.25,0.14
620,5,9,2017,16:45:00,08/09/2017,0,0,0,0,5.25,0.14
621,5,9,2017,16:50:00,08/09/2017,0,0,0,0,3.04,0.15
622,5,9,2017,16:55:00,08/09/2017,0,0,0,0,3.04,0.15
623,5,9,2017,17:00:00,08/09/2017,0,0,0,0,3.04,0.15
624,5,9,2017,17:05:00,08/09/2017,0,0,0,0,3.04,0.15
625,5,9,2017,17:10:00,08/09/2017,0,0,0,0,3.04,0.15
626,5,9,2017,17:15:00,08/09/2017,0,0,0,0,3.04,0.15
627,5,9,2017,17:20:00,08/09/2017,0,0,0,0,3.04,0.15
628,5,9,2017,17:25:00,08/09/2017,0,0,0,0,3.04,0.15
629,5,9,2017,17:30:00,08/09/2017,0,0,0,0,3.04,0.15
630,5,9,2017,17:35:00,08/09/2017,0,0,0,0,3.04,0.15
631,5,9,2017,17:40:00,08/09/2017,0,0,0,0,3.04,0.15
632,5,9,2017,17:45:00,08/09/2017,0,0,0,0,3.04,0.15
633,5,9,2017,17:50:00,08/09/2017,0,0,0,0,3.04,0.15
634,5,9,2017,17:55:00,08/09/2017,0,0,0,0,3.04,0.15
635,5,9,2017,18:00:00,08/09/2017,0,0,0,0,3.04,0.15
636,5,9,2017,18:05:00,08/09/2017,0,0,0,0,4.3,0.14
637,5,9,2017,18:10:00,08/09/2017,0,0,0,0,4.3,0.14
638,5,9,2017,18:15:00,08/09/2017,0,0,0,0,4.3,0.14
639,5,9,2017,18:20:00,08/09/2017,0,0,0,0,4.09,0.14
640,5,9,2017,18:25:00,08/09/2017,0,0,0,0,4.09,0.14
641,5,9,2017,18:30:00,08/09/2017,0,0,0,0,3.12,0.15
642,5,9,2017,18:35:00,08/09/2017,0,0,0,0,3.12,0.15
643,5,9,2017,18:40:00,08/09/2017,0,0,0,0,1.94,0.15
644,5,9,2017,18:45:00,08/09/2017,0,0,0,0,1.94,0.15
645,5,9,2017,18:50:00,08/09/2017,0,0,0,0,3.7,0.16
646,5,9,2017,18:55:00,08/09/2017,0,0,0,0,3.7,0.16
647,5,9,2017,19:00:00,08/09/2017,0,0,0,0,2.52,0.16
648,5,9,2017,19:05:00,08/09/2017,0,0,0,0,3.06,0.16
649,5,9,2017,19:10:00,08/09/2017,0,0,0,0,3.06,0.16
650,5,9,2017,19:15:00,08/09/2017,0,0,0,0,3.06,0.16
651,5,9,2017,19:20:00,08/09/2017,0,0,0,0,3.4,0.14
652,5,9,2017,19:25:00,08/09/2017,0,0,0,0,4.64,0.14
653,5,9,2017,19:30:00,08/09/2017,0,0,0,0,4.64,0.14
654,5,9,2017,19:35:00,08/09/2017,0,0,0,0,3.88,0.13
655,5,9,2017,19:40:00,08/09/2017,0,0,0,0,3.88,0.13
656,5,9,2017,19:45:00,08/09/2017,0,0,0,0,1.76,0.13
657,6,9,2017,19:35:00,14/09/2017,0,0,0,0,2.29,-0.35
658,6,9,2017,19:40:00,14/09/2017,0,0,0,0,2.29,-0.35
659,6,9,2017,19:45:00,14/09/2017,0,0,0,0,2.29,-0.35
660,6,9,2017,19:50:00,14/09/2017,0,0,0,0,4.55,-0.35
661,6,9,2017,19:55:00,14/09/2017,0,0,0,0,4.14,-0.35
662,6,9,2017,20:00:00,14/09/2017,0,0,0,0,4.14,-0.35
663,6,9,2017,20:05:00,14/09/2017,0,0,0,0,4.14,-0.35
664,6,9,2017,20:10:00,14/09/2017,0,0,0,0,4.14,-0.35
665,6,9,2017,20:15:00,14/09/2017,0,0,0,0,4.14,-0.35
666,6,9,2017,20:20:00,14/09/2017,0,0,0,0,3.18,-0.36
667,6,9,2017,20:25:00,14/09/2017,0,0,0,0,3.18,-0.36
668,6,9,2017,20:30:00,14/09/2017,0,0,0,0,1.82,-0.36
669,6,9,2017,20:35:00,14/09/2017,0,0,0,0,1.82,-0.36
670,6,9,2017,20:40:00,14/09/2017,0,0,0,0,2.3,-0.37
671,6,9,2017,20:45:00,14/09/2017,0,0,0,0,2.13,-0.37
672,6,9,2017,20:50:00,14/09/2017,0,0,0,0,2.13,-0.37
673,6,9,2017,20:55:00,14/09/2017,0,0,0,0,3.75,-0.37
674,6,9,2017,21:00:00,14/09/2017,0,0,0,0,3.75,-0.37
675,6,9,2017,21:05:00,14/09/2017,0,0,0,0,3.75,-0.37
676,6,9,2017,21:10:00,14/09/2017,0,0,0,0,3.75,-0.37
677,6,9,2017,21:15:00,14/09/2017,0,0,0,0,3.75,-0.37
678,6,9,2017,21:20:00,14/09/2017,0,0,0,0,2.08,-0.37
679,6,9,2017,21:25:00,14/09/2017,0,0,0,0,2.08,-0.37
680,6,9,2017,21:30:00,14/09/2017,0,0,0,0,2.08,-0.37
681,6,9,2017,21:35:00,14/09/2017,0,0,0,0,2.08,-0.37
682,6,9,2017,21:40:00,14/09/2017,0,0,0,0,2.08,-0.37
683,6,9,2017,21:45:00,14/09/2017,0,0,0,0,2.08,-0.37
684,6,9,2017,21:50:00,14/09/2017,0,0,0,0,1.9,-0.38
685,6,9,2017,21:55:00,14/09/2017,0,0,0,0,1.9,-0.38
686,6,9,2017,22:00:00,14/09/2017,0,0,0,0,2.76,-0.38
687,6,9,2017,22:05:00,14/09/2017,0,0,0,0,2.76,-0.38
688,6,9,2017,22:10:00,14/09/2017,0,0,0,0,2.76,-0.38
689,6,9,2017,22:15:00,14/09/2017,0,0,0,0,2.76,-0.38
690,6,9,2017,22:20:00,14/09/2017,0,0,0,0,2.76,-0.38
691,6,9,2017,22:25:00,14/09/2017,0,0,0,0,2.97,-0.38
692,6,9,2017,22:30:00,14/09/2017,0,0,0,0,2.97,-0.38
693,6,9,2017,22:35:00,14/09/2017,0,0,0,0,2.97,-0.38
694,6,9,2017,22:40:00,14/09/2017,0,0,0,0,2.97,-0.38
695,6,9,2017,22:45:00,14/09/2017,0,0,0,0,2.97,-0.38
696,6,9,2017,22:50:00,14/09/2017,0,0,0,0,2.97,-0.38
697,6,9,2017,22:55:00,14/09/2017,0,0,0,0,2.19,-0.38
698,6,9,2017,23:00:00,14/09/2017,0,0,0,0,2.19,-0.38
699,6,9,2017,23:05:00,14/09/2017,0,0,0,0,2.19,-0.38
